Assessment_Sequence_ID,Student_ID,Student or LA,PRE Agree To Participate,PRE Submitted,PRE Duration (Seconds),POST Agree To Participate,POST Submitted,POST Duration (Seconds),PRE % Answered,POST % Answered,PRE-score,POST-score,Effect-size,Learning_gain,male,female,transgender,other,Hispanic,white,black,asian,american_indian,hawaiian_or_other_pacific_islander,other,Year_in_school,First_time,0min_week_wLA,1-5min_week_wLA,6-15min_week_wLA,16-30min_week_wLA,30+min_week_wLA
259,5985,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
517,13656,0,I agree to participate,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
516,13500,0,I agree to participate,2016-09-02 17:36:09,228.566,,,,100,,29.16666667,,,,1,0,0,0,1,1,0,0,0,0,0,2nd,0,1,0,0,0,0
508,12569,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
465,12359,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
74,2873,0,I agree to participate,2015-09-16 00:00:00,371.232,,,,100,,18.75,,,,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
319,8880,0,I agree to participate,2016-01-26 10:18:35,6484.401,,,,100,,29.78723404,,,,0,1,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
428,12151,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
316,8717,0,I agree to participate,2016-01-26 14:24:38,1167.899,,,,100,,54.54545455,,,,0,1,0,0,1,0,0,0,0,0,1,1st,0,1,0,0,0,0
157,3931,0,I agree to participate,2015-09-29 00:00:00,11469.312,,,,100,,25.53191489,,,,0,1,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
338,9788,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
314,8331,1,I agree to participate,2016-01-26 19:58:06,913.054,I agree to participate,2016-04-26 15:27:20,548.339,100,100,75,75,0,0,0,1,0,0,0,0,0,1,0,0,0,2nd,1,0,0,0,0,0
167,2670,0,I agree to participate,2015-09-14 00:00:00,509.879,,,,100,,56.66666667,,,,1,0,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
409,11242,0,I agree to participate,2016-08-16 15:02:38,294.46,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,1,5th,1,1,0,0,0,0
75,2920,0,I agree to participate,2015-09-09 00:00:00,585.071,,,,100,,33.33333333,,,,0,1,0,0,0,0,0,1,0,0,0,2nd,0,1,0,0,0,0
225,3526,0,I agree to participate,2016-01-18 22:04:54,103.684,I agree to participate,2016-05-01 23:58:10,210.985,100,100,18.75,31.25,0.647566779,0.153846154,0,1,0,0,0,0,0,1,0,0,0,1st,1,1,0,0,0,0
296,7944,0,I agree to participate,2016-01-25 18:56:20,1849.688,I agree to participate,2016-04-26 16:30:54,270.004,,,,,,,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
516,13619,0,I agree to participate,2016-09-01 12:09:45,1526.633,,,,100,,45.83333333,,,,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
133,379,0,I agree to participate,2015-09-01 00:00:00,1185.008,I agree to participate,2015-11-07 00:00:00,280.137,100,100,53.33333333,60,0.400063456,0.142857143,0,1,0,0,1,1,0,0,0,0,0,4th,1,1,0,0,0,0
17,1178,0,I agree to participate,2015-08-28 00:00:00,1476,,,,100,,27.65957447,,,,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
152,4124,0,I agree to participate,2015-11-11 00:00:00,1372.489,I agree to participate,2015-12-05 00:00:00,85.107,100,100,13.33333333,26.66666667,0.703142745,0.153846154,0,1,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
286,3191,0,I agree to participate,2016-01-27 11:02:05,122.844,I agree to participate,2016-04-29 15:08:43,441.818,100,100,50,79.16666667,1.661180439,0.583333333,1,0,0,0,0,0,0,1,0,0,0,1st,1,1,0,0,0,0
253,5731,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
275,7478,0,I agree to participate,,,I agree to participate,2016-05-12 13:20:54,4604.132,,100,,31.25,,,1,0,0,0,0,0,1,0,0,0,0,3rd,1,1,0,0,0,0
301,8240,0,I agree to participate,2016-01-22 13:20:04,2571.201,,,,100,,36.66666667,,,,1,0,0,0,1,1,0,0,0,0,0,2nd,1,1,0,0,0,0
289,7793,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
156,4294,0,,,,I agree to participate,2015-12-11 03:54:53,851.886,,100,,36.36363636,,,1,0,0,0,0,0,0,1,0,0,0,2nd,1,1,0,0,0,0
514,13059,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
309,8281,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
467,11444,0,I agree to participate,2016-08-30 12:45:29,848.026,,,,100,,45.83333333,,,,0,1,0,0,1,0,0,0,0,0,0,3rd,1,1,0,0,0,0
158,3790,0,,,,I agree to participate,,,,,,,,,0,1,0,0,1,0,1,0,0,0,0,4th,0,1,0,0,0,0
286,3004,0,I agree to participate,2016-01-23 07:42:48,1121.199,I agree to participate,2016-04-25 18:56:41,828.984,100,100,58.33333333,75,0.949245965,0.4,0,1,0,0,0,0,0,1,0,0,0,1st,1,1,0,0,0,0
283,2549,0,I agree to participate,2016-01-23 17:12:55,2188.213,I agree to participate,2016-04-29 18:37:45,1306.551,100,100,40.625,53.125,0.648362058,0.210526316,0,1,0,0,0,1,0,0,0,0,0,3rd,0,1,0,0,0,0
137,3130,0,I agree to participate,2015-09-11 00:00:00,1060.226,I agree to participate,2015-12-09 15:42:32,664.42,100,100,70,90,0.950032704,0.666666667,1,0,0,0,0,0,0,1,0,0,0,2nd,1,1,0,0,0,0
17,1160,0,,,,I agree to participate,2015-12-14 06:47:08,1375.683,,100,,27.65957447,,,1,0,0,0,0,0,0,0,0,0,1,2nd,1,1,0,0,0,0
261,6110,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
415,10569,0,I agree to participate,2016-08-22 18:59:20,1572.352,,,,100,,28.125,,,,1,0,0,0,1,1,0,0,0,0,0,5th,1,1,0,0,0,0
267,6715,0,I agree to participate,2016-01-20 12:37:42,102.695,,,,100,,30,,,,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
537,14292,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
471,11722,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
156,980,0,I agree to participate,2015-09-01 00:00:00,672.915,I agree to participate,2015-12-12 00:00:00,559.417,100,100,54.54545455,40.90909091,-0.797116383,-0.3,0,1,0,0,0,0,0,1,0,0,0,1st,1,1,0,0,0,0
322,990,0,I agree to participate,2016-01-26 10:47:38,524.102,,,,100,,90,,,,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
179,4960,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
190,4427,0,I agree to participate,2016-01-04 21:23:44,1387.218,,,,100,,93.33333333,,,,1,0,0,0,0,1,0,0,0,0,0,5th,1,1,0,0,0,0
263,6238,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
311,879,0,I agree to participate,2016-02-02 15:13:23,1043.287,I agree to participate,2016-05-12 11:37:16,1414.24,100,100,48.38709677,77.41935484,1.755766684,0.5625,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
533,12037,0,I agree to participate,2016-09-01 15:04:27,742.606,,,,100,,40.625,,,,0,1,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
221,7049,0,I agree to participate,2016-01-20 09:30:10,1325.928,I agree to participate,2016-04-25 09:24:34,1114.237,100,100,21.875,18.75,-0.292523808,-0.04,1,0,0,0,0,0,0,0,0,1,0,3rd,1,1,0,0,0,0
509,12851,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
191,4587,0,I agree to participate,2016-01-01 22:54:12,1046.115,,,,26.66666667,,10,,,,1,0,0,0,0,0,0,1,0,0,0,3rd,1,1,0,0,0,0
508,12599,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
511,12921,0,I agree to participate,2016-08-30 10:47:39,843.112,,,,100,,90,,,,0,1,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
350,3651,0,,,,I agree to participate,2016-05-01 17:12:29,1228.976,,100,,25,,,1,0,0,0,0,0,0,1,0,0,0,1st,1,1,0,0,0,0
17,1272,0,I agree to participate,2015-08-28 00:00:00,1034.6,I agree to participate,2015-12-07 09:21:24,444.143,100,100,12.76595745,8.510638298,-0.179400207,-0.048780488,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
348,10068,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
474,2080,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
485,11820,0,I agree to participate,2016-08-23 12:03:44,264.947,,,,,,,,,,0,1,0,0,1,0,1,0,0,0,0,3rd,1,1,0,0,0,0
350,10074,0,I agree to participate,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,0,3rd,1,1,0,0,0,0
161,4031,0,I agree to participate,2015-10-01 00:00:00,14736.378,I agree to participate,2015-12-11 00:09:59,1705.968,100,100,26.66666667,76.66666667,2.84041523,0.681818182,0,1,0,0,0,0,0,1,0,0,0,2nd,1,1,0,0,0,0
278,10291,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
137,3146,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
220,3593,0,I agree to participate,2016-01-20 07:14:38,684.438,I agree to participate,2016-04-25 07:19:40,804.579,100,100,31.25,46.875,1.20227888,0.227272727,1,0,0,0,0,0,0,1,0,0,0,4th,1,1,0,0,0,0
225,3437,0,I agree to participate,2016-01-22 20:47:34,116.683,I agree to participate,2016-05-03 15:53:10,421.867,100,100,18.75,100,4.209184066,1,0,1,0,0,0,0,0,1,0,0,0,2nd,1,1,0,0,0,0
296,7974,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
539,14376,0,I agree to participate,2016-09-01 16:25:18,624.007,,,,100,,20,,,,1,0,0,0,1,1,0,0,0,0,0,4th,0,1,0,0,0,0
133,4252,0,,,,I agree to participate,2015-11-07 00:00:00,1079.93,,100,,73.33333333,,,0,1,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
53,2430,0,I agree to participate,2015-09-11 00:00:00,6091.458,I agree to participate,2015-12-10 10:48:58,954.433,100,100,56.25,46.875,-0.532713604,-0.214285714,0,0,0,1,0,0,0,0,0,0,1,2nd,1,1,0,0,0,0
399,11251,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
469,11686,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
544,14513,0,I agree to participate,2016-09-01 07:21:48,1191.365,,,,100,,36.66666667,,,,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
565,15047,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
129,4140,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
350,10118,0,,,,I agree to participate,2016-05-09 12:22:20,228.836,,100,,31.25,,,0,1,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
138,3820,0,I agree to participate,2015-09-29 00:00:00,1030.981,I agree to participate,2015-12-02 00:00:00,614.32,100,100,40,66.66666667,1.409114175,0.444444444,1,0,0,0,0,1,0,0,0,0,0,4th,1,1,0,0,0,0
259,5878,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
261,6140,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
531,14021,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
349,10102,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
31,1817,0,I agree to participate,2015-09-04 00:00:00,1063.229,I agree to participate,,,100,,68.18181818,,,,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
286,8474,0,I agree to participate,2016-01-23 10:22:01,65600.615,I agree to participate,2016-04-28 16:06:53,1181.82,100,100,50,62.5,0.711934474,0.25,0,1,0,0,0,0,0,1,0,0,0,1st,1,1,0,0,0,0
77,3579,0,I agree to participate,2015-09-07 00:00:00,9467.796,I agree to participate,2015-12-15 11:03:26,2021.043,100,100,42.55319149,74.46808511,1.17409052,0.555555556,0,1,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
190,4457,0,I agree to participate,2016-01-04 16:25:23,1356.177,,,,100,,93.33333333,,,,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
263,6268,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
239,5223,0,I agree to participate,2016-01-19 09:13:27,324.07,I agree to participate,2016-05-10 07:52:31,526.542,,,,,,,1,0,0,0,0,0,1,0,0,0,0,2nd,1,1,0,0,0,0
259,5994,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
268,6785,0,I agree to participate,2016-01-20 16:57:18,1056.441,I agree to participate,2016-04-27 17:02:19,871.76,100,100,20,60,1.899429512,0.5,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
190,4543,0,I agree to participate,2016-01-06 21:40:25,677.96,,,,93.33333333,,30,,,,1,0,0,0,0,1,0,0,0,0,0,4th,1,1,0,0,0,0
221,7079,0,I agree to participate,2016-01-20 09:38:26,1314.135,I agree to participate,2016-04-25 09:53:45,2566.356,100,100,21.875,50,2.632714268,0.36,0,1,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
509,12879,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
309,8285,0,I agree to participate,2016-01-22 11:55:55,1730.028,I agree to participate,2016-05-07 15:59:17,412.822,100,100,45.83333333,37.5,-0.411751007,-0.153846154,0,1,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
135,645,0,I agree to participate,2015-09-01 00:00:00,289.139,I agree to participate,2015-11-10 00:00:00,1079.174,96.66666667,100,23.33333333,83.33333333,3.546522278,0.782608696,1,0,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
221,7091,0,I agree to participate,2016-01-20 09:28:35,515.135,I agree to participate,2016-04-25 09:29:21,1349.285,100,100,18.75,46.875,2.632714268,0.346153846,1,0,0,0,0,0,0,1,0,0,0,3rd,1,1,0,0,0,0
17,1292,0,I agree to participate,2015-08-28 00:00:00,5921.514,,,,100,,10.63829787,,,,0,1,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
363,8124,0,,,,I agree to participate,2016-04-20 15:02:48,1168.155,,100,,73.33333333,,,1,0,0,0,1,0,0,0,0,0,1,5th,0,1,0,0,0,0
261,6168,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
516,13530,0,I agree to participate,2016-08-30 23:31:32,958.37,,,,100,,25,,,,0,1,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
190,4343,0,I agree to participate,2016-01-04 20:50:04,1637.423,,,,100,,43.33333333,,,,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
135,567,0,I agree to participate,2015-09-01 00:00:00,703.305,I agree to participate,2015-11-10 00:00:00,684.387,100,100,23.33333333,80,3.349493263,0.739130435,1,0,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
133,273,0,I agree to participate,2015-09-01 00:00:00,1183.903,,,,100,,33.33333333,,,,1,0,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
135,733,,I do not agree to participate,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
276,2270,0,I agree to participate,2016-01-21 13:40:50,313.298,,,,93.75,,15.625,,,,0,1,0,0,0,0,1,0,0,0,0,5th,1,1,0,0,0,0
225,3527,0,I agree to participate,2016-01-19 20:03:24,3321.108,I agree to participate,2016-05-01 12:49:59,1180.931,100,100,40.625,71.875,1.618916948,0.526315789,1,0,0,0,0,0,0,1,0,0,0,1st,1,1,0,0,0,0
409,11241,0,I agree to participate,2016-08-16 14:57:33,139.871,,,,,,,,,,1,0,0,0,1,1,0,0,0,0,0,5th,1,1,0,0,0,0
286,3075,0,I agree to participate,2016-01-26 14:46:38,1295.771,I agree to participate,2016-04-28 16:39:13,1224.155,100,100,45.83333333,33.33333333,-0.711934474,-0.230769231,0,1,0,0,0,0,0,1,0,0,0,1st,1,1,0,0,0,0
336,9654,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
31,1820,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
223,7254,0,I agree to participate,2016-01-20 16:29:13,1286.705,I agree to participate,2016-04-25 18:26:08,1547.688,100,100,37.5,53.125,1.207923813,0.25,0,1,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
509,12894,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
292,7833,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
368,10194,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
495,12364,0,I agree to participate,2016-08-25 23:52:47,205.012,,,,100,,25,,,,1,0,0,0,1,1,0,0,0,0,0,3rd,1,1,0,0,0,0
538,14333,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
137,3308,0,I agree to participate,2015-09-11 00:00:00,774.656,I agree to participate,2015-12-05 00:00:00,3247.649,100,100,85,60,-1.18754088,-1.666666667,1,0,0,0,1,1,0,0,0,0,0,5th,1,1,0,0,0,0
531,14041,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
265,6562,0,I agree to participate,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
273,7365,0,,,,I agree to participate,2016-04-28 13:14:57,1198.901,,100,,23.33333333,,,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
191,4774,0,I agree to participate,2016-01-03 18:17:53,2349.16,I agree to participate,2016-04-14 13:48:44,538.564,100,100,70,73.33333333,0.171367408,0.111111111,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
409,11214,0,I agree to participate,2016-08-16 14:57:24,234.93,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,1,4th,1,1,0,0,0,0
514,13198,0,I agree to participate,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
31,1845,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
17,1358,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
561,14887,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
294,7848,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
147,22,0,I agree to participate,,,I agree to participate,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,2nd,1,1,0,0,0,0
331,9276,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
190,4572,0,I agree to participate,2016-01-04 17:19:30,1426.107,,,,100,,96.66666667,,,,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
516,13444,0,I agree to participate,2016-08-31 21:07:55,1286.29,,,,100,,54.16666667,,,,1,0,0,0,1,0,0,0,0,0,1,2nd,1,1,0,0,0,0
542,7348,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
137,3200,0,I agree to participate,2015-09-11 00:00:00,597.79,,,,100,,70,,,,0,1,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
145,2362,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
286,2964,0,I agree to participate,2016-01-28 13:15:07,1149.544,I agree to participate,2016-04-24 08:25:26,1206.955,100,100,62.5,58.33333333,-0.237311491,-0.111111111,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
559,7719,0,I agree to participate,2016-09-01 10:57:39,630.292,,,,100,,18.75,,,,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
261,6198,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
516,13573,0,I agree to participate,2016-09-01 15:09:46,331.135,,,,100,,29.16666667,,,,0,1,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
135,700,0,,,,I agree to participate,2015-11-10 00:00:00,310.532,,100,,63.33333333,,,1,0,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
475,4946,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
133,369,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
286,8529,0,I agree to participate,2016-01-25 14:30:11,489.084,I agree to participate,2016-04-23 14:30:38,124.593,100,100,33.33333333,33.33333333,0,0,1,0,0,0,0,0,0,1,0,0,0,1st,1,1,0,0,0,0
137,2929,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
508,12528,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
138,3822,0,I agree to participate,2015-09-29 00:00:00,492.691,,,,100,,16.66666667,,,,1,0,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
133,732,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
317,9029,0,I agree to participate,2016-01-28 11:31:21,7695.446,I agree to participate,,,100,,19.23076923,,,,1,0,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
265,6439,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
273,7336,0,I agree to participate,2016-01-20 09:50:13,685.772,I agree to participate,2016-04-23 19:07:42,602.177,100,100,73.33333333,93.33333333,1.004755937,0.75,0,1,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
517,12020,0,I agree to participate,2016-08-30 12:42:59,1029.041,,,,100,,31.81818182,,,,0,1,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
368,10217,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
541,14420,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
133,256,0,I agree to participate,2015-09-01 00:00:00,3284.073,I agree to participate,,,100,,80,,,,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
569,15330,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
552,14665,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
137,3342,0,,,,I agree to participate,2015-12-05 00:00:00,305.213,,100,,85,,,1,0,0,0,0,0,0,1,0,0,0,4th,1,1,0,0,0,0
531,14068,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
286,3319,0,I agree to participate,2016-01-24 17:51:06,72.56,I agree to participate,2016-04-25 11:23:24,121.786,100,100,33.33333333,29.16666667,-0.237311491,-0.0625,0,1,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
226,3510,0,I agree to participate,2016-01-23 12:12:40,103.783,I agree to participate,2016-05-05 23:19:30,534.444,,,,,,,1,0,0,0,0,0,0,1,0,0,0,2nd,1,1,0,0,0,0
265,6592,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
273,7395,0,I agree to participate,2016-01-21 09:30:31,1598.47,I agree to participate,2016-04-21 11:51:25,3703.677,100,100,53.33333333,60,0.334918646,0.142857143,1,0,0,0,0,0,0,0,0,0,1,1st,1,1,0,0,0,0
464,12339,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
191,4804,0,I agree to participate,2015-12-31 10:32:05,983.98,I agree to participate,,,100,,43.33333333,,,,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
132,95,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
31,1757,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
31,1875,0,I agree to participate,2015-09-04 00:00:00,3913.446,,,,100,,54.54545455,,,,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
141,1112,0,I agree to participate,2015-08-29 00:00:00,646.75,I agree to participate,2015-12-07 00:00:00,105.179,100,100,3.333333333,26.66666667,1.22965605,0.24137931,1,0,0,0,0,0,0,1,0,0,0,2nd,0,1,0,0,0,0
424,10651,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
159,3908,0,I agree to participate,2015-09-26 00:00:00,70.234,,,,100,,16.66666667,,,,0,1,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
46,2226,0,I agree to participate,2015-09-14 00:00:00,1574.363,I agree to participate,2015-12-10 17:00:40,1574.458,100,100,25,50,1.499707117,0.333333333,0,1,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
166,2059,0,I agree to participate,,,I agree to participate,,,,,,,,,0,1,0,0,1,0,0,0,0,0,1,3rd,1,1,0,0,0,0
331,9306,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
251,5674,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
542,7358,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
515,6942,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
542,14448,0,I agree to participate,2016-09-01 17:02:17,1412.29,,,,100,,25,,,,1,0,0,0,0,1,0,0,0,0,0,5th,1,1,0,0,0,0
145,2391,0,I agree to participate,,,I agree to participate,2015-12-09 00:00:00,2354.446,,100,,17.0212766,,,1,0,0,0,0,0,0,0,0,0,1,3rd,1,1,0,0,0,0
133,309,0,I agree to participate,2015-09-01 00:00:00,778.888,I agree to participate,2015-11-07 00:00:00,1317.507,100,100,23.33333333,80,3.400539379,0.739130435,0,1,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
339,6269,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
225,5063,0,I agree to participate,2016-01-19 20:28:31,1954.859,I agree to participate,2016-05-02 19:33:33,746.191,100,100,68.75,84.375,0.809458474,0.5,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
